,명칭,주소,위도,경도,사진
1102,국립일제강제동원역사관,부산광역시 남구 홍곡로320번길 100(대연동),35.1243241989,129.0918731368,국립일제강제동원역사관.JPG
1103,범패민속문화박물관,인천광역시 미추홀구 경인로70번길 11-13,37.4647824704,126.6512259372,범패민속문화박물관.JPG
1104,우석뮤지엄,서울특별시 서대문구 신촌로 129(창천동) 아트레온,37.5565241692,126.9402747878,우석뮤지엄.JPG
1105,산청 목조각장전수관,경상남도 산청군 생초면 산수로 1064생초국제조각공원 내,35.4923599972,127.8313513907,산청 목조각장전수관.jpg
1106,박물관 수,대구광역시 수성구 국채보상로186길 79,35.8648379507,128.6341705181,박물관 수.JPG
1107,고척 스카이돔,서울특별시 구로구 경인로 430(고척동),37.4981963055,126.8670608814,고척 스카이돔.JPG
1108,한국국학진흥원,경상북도 안동시 도산면 퇴계로 1997,36.7053956117,128.8082672219,한국국학진흥원.jpg
1109,양평곤충박물관,경기도 양평군 옥천면 경강로 1496,37.5092555321,127.4492048477,양평곤충박물관.jpg
1110,수피아여자중고등학교,광주광역시 남구 백서로 13(양림동),35.1368703131,126.9096335919,수피아여자중고등학교.jpg
1111,오스갤러리,전라북도 완주군 소양면 오도길 24,35.9048083655,127.2397234665,오스갤러리.jpg
1112,공평도시유적전시관,서울특별시 종로구 우정국로 26,37.5716231906,126.9835704148,공평도시유적전시관.bmp
1113,서학동 사진관,전라북도 전주시 완산구 서학로 16-17,35.809239923,127.1512671823,서학동 사진관.jpg
1114,억새전시관,강원특별자치도 정선군 남면 칠현로 83,37.2693379677,128.7397982918,억새전시관.jpg
1115,양천구 갈산도서관,서울특별시 양천구 목동남로4길 48-6(신정동),37.5088978449,126.8673577758,양천구 갈산도서관.bmp
1116,기억을 모으는 미술관 ART-TEA,강원특별자치도 태백시 하장성1길 42F,37.1037040976,129.0221807997,기억을 모으는 미술관 ART-TEA.bmp
1117,마리소리골악기박물관,강원특별자치도 홍천군 서석면 마리소리길 207,37.7379745154,128.2511115443,마리소리골악기박물관.JPG
1118,충청북도자연과학교육원 과학전시관,충청북도 청주시 상당구 대성로 150(수동),36.6382456841,127.4928060477,충청북도자연과학교육원 과학전시관.JPG
1119,횡성댐 물문화관,강원특별자치도 횡성군 갑천면 섬강로 1012,37.5425431371,128.0382421857,횡성댐 물문화관.JPG
1120,양천구 영어특성화도서관,서울특별시 양천구 목동동로 81,37.5160302876,126.8638801145,양천구 영어특성화도서관.bmp
1121,장항도시탐험역,충청남도 서천군 장항읍 장항로161번길 27,36.0129421851,126.6953025686,장항도시탐험역.jpg
1122,국립태안해양유물전시관,충청남도 태안군 근흥면 신진대교길 94-33,36.6772622281,126.1514203689,국립태안해양유물전시관.jpg
1123,문경문학관,경상북도 문경시 산북면 김용길 278-1,36.7313372592,128.2249906686,문경문학관.jpg
1124,CICA 미술관,경기도 김포시 양촌읍 삼도로 196-30,37.608262059,126.5977768238,CICA 미술관.bmp
1125,남이섬 류지움 (류홍쥔 세계민족악기전시관),강원특별자치도 춘천시 남산면 남이섬길 1,37.790179879,127.5261480243,남이섬 류지움 (류홍쥔 세계민족악기전시관).bmp
1126,시네마360,충북 제천시 청풍면 물태리 산6-29 제천청풍호반케이블카 2층,37.0014135172,128.1667936609,시네마360.jpg
1127,포천아트밸리 천문과학관,경기도 포천시 신북면 아트밸리로 234,37.9235007,127.2365177729,포천아트밸리 천문과학관.jpg
1128,인천대공원 목재문화체험장,인천광역시 남동구 무네미로 236,37.4577461335,126.749303301,인천대공원 목재문화체험장.jpg
1129,국립밀양기상과학관,경상남도 밀양시 밀양대공원로 84(교동),35.5021840039,128.760658341,국립밀양기상과학관.jpg
1130,뮤지엄산,강원특별자치도 원주시 지정면 오크밸리2길 260,37.4154955065,127.8237375279,뮤지엄산.jpg
1131,밀양아리랑아트센터,경상남도 밀양시 밀양대공원로 112(교동),35.5043781614,128.7584973591,밀양아리랑아트센터.JPG
1132,한국궁중꽃박물관,경상남도 양산시 매곡외산로 232(매곡동),35.3667097004,129.1758285916,한국궁중꽃박물관.jpg
1133,한국초콜릿연구소 뮤지엄 곡성지점,전라남도 곡성군 오곡면 기차마을로 232,35.2775723415,127.3082975874,한국초콜릿연구소 뮤지엄 곡성지점.jpg
1134,작은미술관 보구곶,경기도 김포시 월곶면 문수산로 375,37.7578045424,126.5298760789,작은미술관 보구곶.jpg
1135,경주화백컨벤션센터,경상북도 경주시 보문로 507(신평동),35.8384670465,129.2879693962,경주화백컨벤션센터.jpg
1136,동아서점,강원특별자치도 속초시 수복로 108(교동),38.2009215203,128.5809063338,동아서점.jpg
1137,김영삼대통령 기록전시관,경상남도 거제시 장목면 옥포대첩로 743,34.9314500054,128.715488864,김영삼대통령 기록전시관.jpg
1138,이육사문학관,경상북도 안동시 도산면 백운로 525,36.7390316981,128.8631002511,이육사문학관.jpg
1139,가야금테마공원,전라남도 영암군 영암읍 기찬랜드로 19-10,34.7916054707,126.6853841377,가야금테마공원.jpg
1140,남해각 기억의 예술관,경상남도 남해군 설천면 남해대로 4216,34.9407922785,127.8724733123,남해각 기억의 예술관.jpg
1141,독서왕김득신문학관,충청북도 증평군 증평읍 인삼로 93,36.7897326395,127.5801412206,독서왕김득신문학관.jpg
1142,평창돌문화체험관,강원특별자치도 평창군 평창읍 바위공원길 111,37.3766359759,128.4095414011,평창돌문화체험관.JPG
1143,광명에디슨뮤지엄,경기도 광명시 일직로12번길 24(일직동),37.4209138762,126.8818561453,
1144,2·28 민주운동기념회관,대구시 중구 남산동 2113-10,35.858390651,128.5903995527,2·28 민주운동기념회관.jpg
1145,월곡역사박물관,대구광역시 달서구 송현로7길 38(상인동),35.8192525904,128.5456656901,월곡역사박물관.JPG
1146,무등산 분청사기 전시실,광주광역시 북구 풍암제길 14,35.16752391,126.9983305395,무등산 분청사기 전시실.jpg
1147,부천시박물관,경기도 부천시 소사로 638(여월동),37.5138933196,126.8017997231,부천시박물관.jpg
1148,용인시박물관,경기도 용인시 기흥구 동백3로 79(중동),37.2739830531,127.157174146,용인시박물관.jpg
1149,노형수퍼마켙,제주특별자치도 제주시 노형로 89,33.4650081095,126.455218756,노형수퍼마켙.jpg
1150,한생연인간과로봇과학관,서울특별시 송파구 올림픽로 145(잠실동) 리센츠상가 5층,37.5120153076,127.0870265723,한생연인간과로봇과학관.jpg
1151,마샘소래본점,인천광역시 남동구 소래역남로16번길 75(논현동),37.4001330976,126.7333730229,마샘소래본점.jpg
1152,한국가스공사 가스과학관,인천광역시 연수구 인천신항대로 960(송도동),37.3488257268,126.6076886702,한국가스공사 가스과학관.jpg
1153,서울기록원,서울특별시 은평구 통일로62길 7(녹번동),37.6072792754,126.9344461061,서울기록원.jpg
1154,하멜전시관,전라남도 여수시 하멜로 96(종화동),34.7368102045,127.7484366144,하멜전시관.jpg
1155,그림책미술관,전라북도 완주군 삼례읍 삼례역로 48-1,35.9082577621,127.0679164588,그림책미술관.jpg
1156,고창웰파크시티,전라북도 고창군 고창읍 석정2로 173,35.4320812865,126.7410244472,고창웰파크시티.jpg
1157,발포역사전시체험관,전라남도 고흥군 도화면 충무사길 101-13,34.4841925738,127.3395092518,발포역사전시체험관.jpg
1158,서면미술관,부산광역시 부산진구 동천로 58(전포동),35.1539758945,129.0626026488,서면미술관.jpg
1159,별책부록,서울특별시 용산구 신흥로16길 7(용산동2가),37.5449707941,126.9870125227,별책부록.jpg
1160,알부스갤러리,서울특별시 용산구 한남대로28길 26(한남동),37.5382663567,127.0059193235,알부스갤러리.jpg
1161,해양생물테마파크,경상남도 창원시 진해구 명동로 62(명동),35.092220968,128.7193731047,해양생물테마파크.jpg
1162,섬진강천적곤충관 (섬진강기차마을생태학습관),전라남도 곡성군 오곡면 기차마을로 232,35.2776556637,127.3082114814,섬진강천적곤충관 (섬진강기차마을생태학습관).jpg
1163,함평양서파충류생태공원,전라남도 함평군 신광면 학동로 1398-9,35.138379846,126.4937120378,함평양서파충류생태공원.jpg
1164,우포잠자리나라,경상남도 창녕군 창녕읍 군청길 1,35.5446520829,128.4923695934,우포잠자리나라.JPG
1165,진주어린이박물관,경상남도 진주시 망경로224번길 40(망경동),35.1811605826,128.0788517365,진주어린이박물관.jpg
1166,하정웅미술관(광주),광주광역시 서구 상무대로 1165,35.1544846441,126.8891044104,하정웅미술관(광주).jpg
1167,문화플랫폼 모디684,경상북도 안동시 경동로 684,36.5630382176,128.7327419643,문화플랫폼 모디684.jpg
1168,스탈릿성수,서울특별시 성동구 아차산로 104 스탈릿성수,37.5444943013,127.0554729674,스탈릿성수.jpg
1169,어리목탐방지원센터,제주특별자치도 제주시 1100로 2070-61 한라산국립공원관리사무소,33.392172337,126.4939225924,어리목탐방지원센터.JPG
1170,토당문화플랫폼,경기도 고양시 덕양구 토당동 331-2,37.6207950882,126.8192895667,토당문화플랫폼.jpg
1171,무대륙,서울특별시 마포구 토정로5길 12,37.5460194431,126.9183854133,무대륙.jpg
1172,위라이드 서울전차,서울특별시 중구 청계천로 40 한국관광공사 서울센터,37.568612395,126.981637343,위라이드 서울전차.jpg
1173,대불호텔전시관,인천광역시 중구 신포로23번길 101,37.4736114488,126.6199896528,대불호텔전시관.jpg
1174,무중력지대 양천,서울특별시 양천구 오목로 359 서울청년센터 양천오랑(목동),37.5246489705,126.8773230917,무중력지대 양천.bmp
1175,가람문학관,전라북도 익산시 가람1길 76 가람문학관,36.0353602265,127.0844949735,가람문학관.jpg
1176,서울시립 미술아카이브,서울특별시 종로구 평창동148-16,37.6081520717,126.9721148681,서울시립 미술아카이브.jpg
1177,루트머지,광주광역시 광산구 비아로34번길 47 루트머지주식회사,35.2219453083,126.8204949029,루트머지.jpg
1178,조아라기념관,광주광역시 남구 제중로46번길 3-6,35.1390923621,126.9142331301,조아라기념관.jpg
1179,4.19 민주혁명역사관,광주광역시 동구 중앙로 302 광주고등학교,35.1587791383,126.9207459497,4.19 민주혁명역사관.jpg
1180,지리산역사문화관,전라남도 구례군 화엄사로 377-36,35.2433959248,127.4851217562,지리산역사문화관.jpg
1181,한국전통음식박물관,인천광역시 남동구 만의골로 71 인천공예미술박물관,37.4505167331,126.7670796601,한국전통음식박물관.jpg
1182,한국근대문학관,인천광역시 중구 신포로15번길 76 한국근대문학관,37.4726671326,126.6210312507,한국근대문학관.jpg
1183,월미문화관,인천광역시 중구 월미로 131-22 월미문화관,37.4764858311,126.6039104851,월미문화관.jpg
1184,안양어린이천문대,경기도 안양시 만안구 박달동5층,37.4089403044,126.8840173948,안양어린이천문대.jpg
1185,노랑다리미술관,경기도 가평군 청평면 고성리,37.7177625679,127.4865481897,노랑다리미술관.JPG
1186,송대말 등대 빛 체험전시관,경상북도 경주시 감포로 226-19,35.8073386854,129.5110091072,송대말 등대 빛 체험전시관.jpg
1187,두산갤러리,서울특별시 종로구 종로33길 15(연지동),37.5718095925,127.0009799341,두산갤러리.jpg
1188,이응노 미술관,대전광역시 서구 둔산대로 157(만년동),36.3668637804,127.3870118474,이응노 미술관.jpg
1189,소금박물관,전라남도 신안군 증도면 지도증도로 1058,34.996373998,126.1754576006,소금박물관.jpg
1190,유즈패밀리,서울특별시 종로구 율곡로10길 19(권농동),37.5765755308,126.9912695731,유즈패밀리.jpg
1191,포니정홀,서울특별시 강남구 영동대로 520,37.5137285311,127.0610761076,포니정홀.jpg
1192,옛생활 체험박물관 타임캡슐,경기도 파주시 탄현면 헤이리마을길 59-63,37.7902231498,126.6958349608,옛생활 체험박물관 타임캡슐.jpg
1193,양구백자박물관,강원특별자치도 양구군 방산면 평화로 5182,38.2074225648,127.9514412318,양구백자박물관.jpg
1194,본화랑,서울특별시 종로구 자하문로 299지하1층,37.5991473396,126.9596579259,본화랑.JPG
1195,산청 한의학박물관,경상남도 산청군 금서면 동의보감로555번길 45-6(금서면),35.4410602025,127.8293751437,산청 한의학박물관.jpg
1196,춘원당한의약박물관,서울특별시 종로구 돈화문로9길 27(낙원동),37.5714927697,126.9902253673,춘원당한의약박물관.jpg
1197,조안베어뮤지엄,제주특별자치도 서귀포시 대포로 113(대포동),33.2402687253,126.4340950813,조안베어뮤지엄.JPG
1198,에티오피아한국전참전기념관,강원특별자치도 춘천시 이디오피아길 1(근화동),37.8738208146,127.711750884,에티오피아한국전참전기념관.jpg
1199,감우재전승기념관,충청북도 음성군 음성읍 생음대로 594,36.9506931176,127.6470390172,감우재전승기념관.jpg
1200,가장마을,전라북도 남원시 운봉읍 가장길 4,35.4101221138,127.5179339854,가장마을.jpg
